sweep,case,seed,method_id,method,layer,layer_rule,channel_observation_axis,channel_feature_axis,activation_sparsity,active_neuron_ratio,dead_unit_ratio,winner_coverage_ratio,winner_entropy,max_winner_share,effective_rank,stable_rank,rank_ratio,numerical_rank,pca_components,pca_explained_variance_ratio_sum,linear_probe_cv_accuracy,knn_cv_accuracy,within_class_mean_distance,between_class_mean_centroid_distance,between_within_scatter_ratio,silhouette_score,closest_centroid_class_a,closest_centroid_class_b,closest_centroid_distance,within_class_covariance_participation_rank,between_class_covariance_participation_rank,source_shape,sample_geometry_shape,channel_observation_shape,per_class_effective_rank,spectrum
dimension,L64,3,full_hebbian,HHH,h1,hebbian,sample_x_spatial_location,channel,0.868984056122449,1,0,0.8125,0.6454728610371573,0.3186976589265322,1.4780355004260795,1.2268321596593201,0.09237721877662997,16,50,0.8716599573381245,0.8955,0.7785,6.607365357325167,3.298250036427334,0.10933815800852024,-0.027306401053132492,4,9,2.4112583608357343,47.10666263406887,8.146302413470973,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.848942553598274, ""1"": 7.392824300838156, ""2"": 21.939880816588076, ""3"": 21.76136850000488, ""4"": 21.295820667147904, ""5"": 19.82695514410855, ""6"": 17.469432301778017, ""7"": 16.485389081697516, ""8"": 24.166160047217367, ""9"": 18.423033449191266}","[0.7800681035415229, 0.09849015284505086, 0.02777093605663596, 0.023381025154651847, 0.008094803651221248, 0.0054067420247208295, 0.00387339471618806, 0.0034520469497630003, 0.0022463050446371743, 0.0013783405155537234, 0.0011500150594536101, 0.0010819499466869801, 0.0003545709740926488, 0.0002096838372703727, 4.37748365998461e-05, 1.0790995147574144e-05]"
dimension,L64,3,full_hebbian,HHH,h2,hebbian,sample_x_spatial_location,channel,0.7287908163265306,1,0,0.46875,0.45472717091576365,0.2487092429429261,1.0554948990237965,1.0274796400578294,0.03298421559449364,32,50,0.9887730253394693,0.8995,0.8445,6.522077566801494,3.3037425875988333,0.10979859420389863,-0.04143787649769452,4,9,2.4142870103612024,47.08550556086426,8.150870529933036,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 17.84615224932432, ""1"": 6.708235468435636, ""2"": 22.233338972333502, ""3"": 20.562714038268815, ""4"": 20.252227342241202, ""5"": 18.823376775592916, ""6"": 16.098590369542844, ""7"": 15.397681774578313, ""8"": 23.91951456016083, ""9"": 17.51192318060187}","[15.597894802634414, 0.20547092367325248, 0.07646536008989682, 0.03466089868982684, 0.02637033934566301, 0.015353806642412243, 0.012182302473654705, 0.007771992738929143, 0.006668425305577336, 0.0058717545229477345, 0.0050883936914465164, 0.00446469938813254, 0.003989156376322318, 0.0034658215460178316, 0.0030827521133937868, 0.0027616615073126883, 0.002103322740403839, 0.0020231857922306962, 0.0015816825601112786, 0.0015362237656452473, 0.0014807656712836543, 0.001312633326436537, 0.0011846415443011599, 0.0011274727615689705, 0.0008674354923208578, 0.0007360281810012278, 0.0004091432295191635, 0.0003719001769435447, 0.00022173664918938478, 6.820981481714965e-08, 5.028193881366831e-09, 1.6025306871289343e-09]"
dimension,L64,3,full_hebbian,HHH,z,hebbian,sample_x_spatial_location,channel,0.5300078125,0.953125,0.046875,0.109375,0.4678924870096007,0.14285714285714285,1.013859982719699,1.0069085638391078,0.015841562229995297,55,50,0.9999962663948736,0.8344999999999999,0.8170000000000002,6.422257430713544,3.2272594328979003,0.10465082527202595,-0.0248329372227515,4,9,2.06694614878465,47.2598579187649,7.9438996391470456,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 14.444991184764662, ""1"": 7.806893784003203, ""2"": 20.017091460163176, ""3"": 18.276770725020068, ""4"": 18.740406868959013, ""5"": 17.88275077784613, ""6"": 18.367829953456816, ""7"": 17.052227458088698, ""8"": 21.48176771958343, ""9"": 18.31038070507708}","[428.8319785597608, 0.5501851189108461, 0.48620207929154846, 0.3810392601458151, 0.27334361494410964, 0.24808967077143934, 0.12063114786971606, 0.11504888677706869, 0.10063498065968951, 0.07703384793968998, 0.06929444787534822, 0.06212817671316731, 0.04307134022746377, 0.03779736599957541, 0.03494107698635557, 0.034306000094780624, 0.03205521843147248, 0.02742304880412175, 0.02235694840623309, 0.0212678252019471, 0.01892732160171854, 0.0177182591418415, 0.015475597503947253, 0.014857846015904737, 0.012633917201928377, 0.011949562513304876, 0.011866052224318515, 0.01094474971395489, 0.010314333643320446, 0.009814474400429226, 0.009308907626992345, 0.008706342394962168, 0.007904982332907378, 0.0076543603084122626, 0.006753252768341492, 0.006612561937082944, 0.006041566909697727, 0.005497386969414006, 0.005149050833217857, 0.004890037741178277, 0.003651168011573589, 0.0029952835046830177, 0.00277990308671337, 0.002537458645258993, 0.0022067645133446775, 0.0017835871191671277, 0.0013591773717881177, 0.0013265262367411449, 0.0012980547757321832, 0.0011859483637643624, 0.0010342458805308989, 0.0002783819340645697, 0.00025395104728772786, 5.202619226754809e-05, 3.614795011737123e-09, 5.511490758778194e-15, 1.9643458612557076e-15, 9.746693356587445e-18, 6.128455673112128e-18, 2.662764300608359e-18, 0.0, 0.0, 0.0, 0.0]"
dimension,L64,3,hybrid_hhb,HHB,h1,hebbian,sample_x_spatial_location,channel,0.868984056122449,1,0,0.8125,0.6454728610371573,0.3186976589265322,1.4780355004260795,1.2268321596593201,0.09237721877662997,16,50,0.8716599573381245,0.8955,0.7785,6.607365357325167,3.298250036427334,0.10933815800852024,-0.027306401053132492,4,9,2.4112583608357343,47.10666263406887,8.146302413470973,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.848942553598274, ""1"": 7.392824300838156, ""2"": 21.939880816588076, ""3"": 21.76136850000488, ""4"": 21.295820667147904, ""5"": 19.82695514410855, ""6"": 17.469432301778017, ""7"": 16.485389081697516, ""8"": 24.166160047217367, ""9"": 18.423033449191266}","[0.7800681035415229, 0.09849015284505086, 0.02777093605663596, 0.023381025154651847, 0.008094803651221248, 0.0054067420247208295, 0.00387339471618806, 0.0034520469497630003, 0.0022463050446371743, 0.0013783405155537234, 0.0011500150594536101, 0.0010819499466869801, 0.0003545709740926488, 0.0002096838372703727, 4.37748365998461e-05, 1.0790995147574144e-05]"
dimension,L64,3,hybrid_hhb,HHB,h2,hebbian,sample_x_spatial_location,channel,0.7287908163265306,1,0,0.46875,0.45472717091576365,0.2487092429429261,1.0554948990237965,1.0274796400578294,0.03298421559449364,32,50,0.9887730253394693,0.8995,0.8445,6.522077566801494,3.3037425875988333,0.10979859420389863,-0.04143787649769452,4,9,2.4142870103612024,47.08550556086426,8.150870529933036,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 17.84615224932432, ""1"": 6.708235468435636, ""2"": 22.233338972333502, ""3"": 20.562714038268815, ""4"": 20.252227342241202, ""5"": 18.823376775592916, ""6"": 16.098590369542844, ""7"": 15.397681774578313, ""8"": 23.91951456016083, ""9"": 17.51192318060187}","[15.597894802634414, 0.20547092367325248, 0.07646536008989682, 0.03466089868982684, 0.02637033934566301, 0.015353806642412243, 0.012182302473654705, 0.007771992738929143, 0.006668425305577336, 0.0058717545229477345, 0.0050883936914465164, 0.00446469938813254, 0.003989156376322318, 0.0034658215460178316, 0.0030827521133937868, 0.0027616615073126883, 0.002103322740403839, 0.0020231857922306962, 0.0015816825601112786, 0.0015362237656452473, 0.0014807656712836543, 0.001312633326436537, 0.0011846415443011599, 0.0011274727615689705, 0.0008674354923208578, 0.0007360281810012278, 0.0004091432295191635, 0.0003719001769435447, 0.00022173664918938478, 6.820981481714965e-08, 5.028193881366831e-09, 1.6025306871289343e-09]"
dimension,L64,3,hybrid_hhb,HHB,z,bp,sample_x_spatial_location,channel,0.1753671875,0.84375,0.15625,0.84375,0.8627925024841373,0.07814285714285714,11.51100340441283,4.103986953265723,0.17985942819395048,54,50,0.9938080955762416,0.8714999999999999,0.9155000000000001,6.561016376440002,3.306604770498489,0.10991625063419964,-0.03268458585664599,4,9,2.453079665618304,47.07263448897006,8.133572282315093,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 18.802598010055583, ""1"": 7.938751514143322, ""2"": 23.256490686048807, ""3"": 22.72418627601199, ""4"": 21.35366364888688, ""5"": 20.117689400764988, ""6"": 17.833164116348474, ""7"": 17.65356972701616, ""8"": 23.894594088216706, ""9"": 18.877059028014557}","[98.58612089430602, 34.13028478564543, 27.606557379723515, 24.20719488444225, 23.297318539697752, 15.401218605978807, 13.351644241758313, 12.730556080196246, 11.872530518102892, 10.075506476526632, 9.760961072811142, 8.213988314800424, 7.49357666167904, 7.247027864869636, 6.488231179264917, 5.991405981722174, 5.57235930939585, 5.183027306052645, 4.840287659316168, 4.470647318482624, 4.432403929031796, 4.070456570656388, 3.865205228835129, 3.643746793281805, 3.507970538689196, 3.3409829218663805, 2.9443587082413583, 2.8925729129198987, 2.8418351566522064, 2.7034660460850612, 2.5846469463938075, 2.23788114277061, 2.1989545296888617, 1.984343752409123, 1.9543873572652093, 1.9127522805283876, 1.7471310240420046, 1.6648439186270851, 1.6086320748755978, 1.5438482433947336, 1.517433536123793, 1.433055059172035, 1.3360304571681065, 1.2808359010515125, 1.2178925675723813, 1.185450350615998, 1.0288430009805893, 1.0131004085140336, 0.9894336301110216, 0.8880447525310163, 0.8722462879958606, 0.7046533514574734, 0.5573047971544911, 0.3709646718338698, 8.044982917659815e-16, 4.96528209604851e-16, 4.621907495244643e-16, 2.527620841256308e-16, 6.006026070769504e-17, 4.2003258890944925e-17, 0.0, 0.0, 0.0, 0.0]"
dimension,L64,3,hybrid_hbb,HBB,h1,hebbian,sample_x_spatial_location,channel,0.868984056122449,1,0,0.8125,0.6454728610371573,0.3186976589265322,1.4780355004260795,1.2268321596593201,0.09237721877662997,16,50,0.8716599573381245,0.8955,0.7785,6.607365357325167,3.298250036427334,0.10933815800852024,-0.027306401053132492,4,9,2.4112583608357343,47.10666263406887,8.146302413470973,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.848942553598274, ""1"": 7.392824300838156, ""2"": 21.939880816588076, ""3"": 21.76136850000488, ""4"": 21.295820667147904, ""5"": 19.82695514410855, ""6"": 17.469432301778017, ""7"": 16.485389081697516, ""8"": 24.166160047217367, ""9"": 18.423033449191266}","[0.7800681035415229, 0.09849015284505086, 0.02777093605663596, 0.023381025154651847, 0.008094803651221248, 0.0054067420247208295, 0.00387339471618806, 0.0034520469497630003, 0.0022463050446371743, 0.0013783405155537234, 0.0011500150594536101, 0.0010819499466869801, 0.0003545709740926488, 0.0002096838372703727, 4.37748365998461e-05, 1.0790995147574144e-05]"
dimension,L64,3,hybrid_hbb,HBB,h2,bp,sample_x_spatial_location,channel,0.6911619897959184,1,0,1,0.9294953470087863,0.0994210299867183,3.2783763813616758,1.8884273136025416,0.10244926191755237,32,50,0.8327475786209106,0.9115,0.8720000000000001,6.576569338832696,3.4326052219082177,0.11943355216409188,-0.021877451633314258,4,9,2.622703782314783,46.63786289328532,8.259179572047533,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 17.163896162790785, ""1"": 6.826774289840117, ""2"": 21.39175256274164, ""3"": 21.566887890436195, ""4"": 20.240709304215052, ""5"": 19.62816301316031, ""6"": 17.07043259481026, ""7"": 16.674027981219673, ""8"": 22.9015463086735, ""9"": 17.71649563481934}","[2.4707901268979175, 0.42731238784880426, 0.4083686365754171, 0.31929002632800274, 0.16837170744949875, 0.12456616923317852, 0.09110765877584219, 0.08592054504419536, 0.08234733060849363, 0.06707586319544846, 0.061212734228406264, 0.051074644868495916, 0.04608121171582505, 0.038004895180032125, 0.030777672090094983, 0.02432079273864809, 0.022285401500359875, 0.020380956996273823, 0.0173319443019507, 0.015347414037824546, 0.013372844318626816, 0.011782668063702146, 0.01043123884686978, 0.009798304057412806, 0.009086332703393526, 0.008054431019464537, 0.00693390239860997, 0.006619328369358621, 0.005568730007322341, 0.004661116981099974, 0.0040230147494960625, 0.0036075306834512794]"
dimension,L64,3,hybrid_hbb,HBB,z,bp,sample_x_spatial_location,channel,0.036046875,0.984375,0.015625,0.96875,0.9194456461891355,0.0575,20.788990354627803,6.950423089379907,0.3248279742910594,63,50,0.966679967707023,0.86,0.9259999999999999,6.569059812515432,3.3042785618874877,0.1096918240150329,-0.03495694021580994,4,9,2.5287616315607626,47.10046665987622,8.174902032769886,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 18.735454235263788, ""1"": 8.213427066193693, ""2"": 23.220003964151147, ""3"": 22.624278377450576, ""4"": 21.519099811365024, ""5"": 20.471939909276298, ""6"": 18.443720921678658, ""7"": 18.509823735255583, ""8"": 23.808111239339215, ""9"": 19.058283177098588}","[86.20459624636172, 44.779659334224256, 40.21301766621728, 36.183806802738026, 27.98128014499696, 25.9922318928528, 21.353293667227163, 20.414117210520747, 18.043824945887902, 16.72269862196491, 15.368499694609243, 13.981228165320207, 13.006023557355954, 11.926808481504041, 10.617740729371736, 10.22285182821455, 10.005380533132138, 9.65835286595969, 8.458924316144849, 8.056888839457558, 7.686539438246793, 7.51354189738723, 6.997170697731143, 6.688420560946162, 6.395984702263615, 6.144580226910831, 6.005907553649545, 5.69468418796011, 5.392879989786092, 5.074913615641231, 4.891180732588722, 4.722438291928973, 4.384634183943128, 4.23075706777225, 4.012211747786989, 3.885057435030393, 3.614498512491874, 3.511272317944148, 3.3851226528640073, 3.3303331008540202, 3.218494236534364, 3.08722813359111, 2.9325183332887033, 2.8419601104794654, 2.667137384362861, 2.552741772251612, 2.367525156722933, 2.3515528161483408, 2.2313857500795953, 2.2093708179704583, 2.1602878456914985, 2.0317225228028133, 1.94688283652739, 1.8875969975882139, 1.766018311190239, 1.6901712047764852, 1.652074861133891, 1.6481175098859164, 1.4646129221455129, 1.3496531592688654, 1.1733013972731343, 1.0042242617994235, 0.1704833620830939, 5.925639211068418e-16]"
dimension,L64,4,full_bp,BBB,h1,bp,sample_x_spatial_location,channel,0.7961611926020408,1,0,1,0.7957981019316515,0.25034101002410863,1.808454755672995,1.3687231480193756,0.11302842222956219,16,50,0.8277059139218181,0.8965,0.8539999999999999,6.6149477355792685,3.2975149222126534,0.10927510406725864,-0.026736770650458732,4,9,2.3858094830773364,47.099993977981875,8.121802450337709,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.834830961541673, ""1"": 7.370942462289055, ""2"": 22.00630441097841, ""3"": 21.701886713329337, ""4"": 21.308277386580805, ""5"": 20.04785404837274, ""6"": 17.521535501615347, ""7"": 17.026184181637728, ""8"": 24.110694065889682, ""9"": 18.387787179719894}","[1.7564586756705252, 0.2859896184325794, 0.1461249539303725, 0.05816940023646028, 0.04707127426438924, 0.03323176995015471, 0.02053531267464599, 0.014700764080426247, 0.010789675220340557, 0.009696442193947304, 0.007036166464949012, 0.005605238172129837, 0.0038878818151625314, 0.002280754008067166, 0.001433865959900617, 0.00109385485565383]"
dimension,L64,4,full_bp,BBB,h2,bp,sample_x_spatial_location,channel,0.7213762755102041,1,0,1,0.9353232231341687,0.08815964232934882,4.256810023427701,2.2315512963240325,0.13302531323211567,32,50,0.8170355393085629,0.9225,0.8795,6.569915552956569,3.480440617768145,0.12311553948958104,-0.015051325209657481,4,9,2.712287871550256,46.46850892085333,8.31410572157785,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 16.55673590139243, ""1"": 7.1415182468724225, ""2"": 21.107829598175034, ""3"": 21.007991697870995, ""4"": 19.540609929470694, ""5"": 18.945714438302243, ""6"": 16.643565390108773, ""7"": 16.887091413292282, ""8"": 22.73865562519204, ""9"": 17.51675043413182}","[6.309089877261204, 1.6620392644439654, 1.3769876339149807, 1.0297245580814702, 0.5102032214438689, 0.4562825760878573, 0.39206246750319523, 0.34156465637371225, 0.2913150807059298, 0.2224056329476138, 0.20848502302202399, 0.1952730001532071, 0.16169378800053952, 0.11844563763598624, 0.10356782395664599, 0.08271540368604062, 0.07629318606737708, 0.06835761949647108, 0.05527104762625115, 0.05450670048192833, 0.053390826106526394, 0.04513484510779607, 0.043427944853608125, 0.03935881579421285, 0.03621476094738184, 0.029444723457422432, 0.026773446691266564, 0.023420766410834442, 0.019901727200631145, 0.01739506770606088, 0.015205771766281132, 0.013104799294779642]"
dimension,L64,4,full_bp,BBB,z,bp,sample_x_spatial_location,channel,0.348078125,0.65625,0.34375,0.65625,0.8464390024338864,0.06778571428571428,15.708266059575005,5.790863504860992,0.24544165718085945,42,50,0.9999997497070723,0.867,0.931,6.172579301610924,3.2967393985222877,0.10915299447168211,-0.004912559379007968,4,9,2.591554166009843,47.099322885448004,8.104936017685903,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 16.700427088270807, ""1"": 7.264541470116524, ""2"": 17.64397618793767, ""3"": 20.9105835152772, ""4"": 18.854608857594112, ""5"": 15.987738986250315, ""6"": 12.879488350841672, ""7"": 12.384403317474883, ""8"": 20.290831360008024, ""9"": 12.554008036161841}","[267.7008565883368, 136.93064037650223, 120.70687232219528, 108.84442707104152, 80.25816310617104, 68.48529426925793, 64.00199806910967, 55.82539667536148, 51.40509053196059, 47.99271990096372, 43.44435462657134, 38.129725487783865, 36.31829055812495, 32.62384249177815, 31.64048564383597, 28.049175442281193, 27.196756882986033, 23.89267733179582, 21.8102940545581, 21.023051163341503, 20.510863387395787, 18.871876804250004, 17.38600834242054, 15.750367080477867, 15.159905153662898, 14.60774317127206, 13.191876680331593, 12.650468929976867, 11.600654085389493, 11.380052580931043, 11.0805594911058, 10.139130201253352, 9.502379420758015, 8.952292349346378, 8.105951012764704, 7.9375182442970145, 7.109956961774688, 6.869581215274155, 6.526275657255737, 6.062848625326815, 5.746148220243999, 4.796550427959786, 2.0176138925136548e-14, 8.618083058815642e-15, 4.844229052398564e-15, 2.3926368747192534e-15, 9.377046621429296e-16, 8.735884129768498e-16, 1.1390578247981187e-16, 3.336755919495037e-31, 9.135501665655825e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
dimension,L64,4,full_hebbian,HHH,h1,hebbian,sample_x_spatial_location,channel,0.7935479910714286,1,0,1,0.6848225194094419,0.31619956223829465,1.3541053454197658,1.168406018069007,0.08463158408873536,16,50,0.8880677567794919,0.8855000000000001,0.8309999999999998,6.599092447820108,3.285979549375346,0.10842667940726447,-0.03217643588887254,4,9,2.397931415902541,47.144187146509786,8.126601480093624,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.628320275583828, ""1"": 7.2308013467532986, ""2"": 21.707054478910827, ""3"": 21.951067782546364, ""4"": 21.097088894615887, ""5"": 19.690421820558388, ""6"": 17.31972504270193, ""7"": 16.71764300714271, ""8"": 24.078874346631416, ""9"": 18.28105800172168}","[1.4655704370016869, 0.11567660326191535, 0.055082711855204976, 0.02505941810923173, 0.01848768989741119, 0.00946990661935313, 0.005137795222353075, 0.004741652960754893, 0.003593150113803327, 0.0031820374104726107, 0.0018693913610941168, 0.0015427868119141147, 0.0012389562804148123, 0.0007882511267234336, 0.0005627585259614154, 0.0003777719385002941]"
dimension,L64,4,full_hebbian,HHH,h2,hebbian,sample_x_spatial_location,channel,0.6641042729591837,1,0,0.21875,0.41551709769167083,0.25,1.0575765977345988,1.0284793685326417,0.03304926867920621,30,50,0.9888446296099573,0.8949999999999999,0.86,6.516316868167489,3.306866279796609,0.11002982221096547,-0.04198733558302593,4,9,2.41796087575484,47.06800295811281,8.136200516881788,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 17.388715121847415, ""1"": 6.658409259732762, ""2"": 21.554425360359538, ""3"": 20.692712781806517, ""4"": 20.355346843669977, ""5"": 18.80347754931272, ""6"": 16.164794485555078, ""7"": 15.76072572010218, ""8"": 23.981619119770397, ""9"": 17.57665813716327}","[30.675268905704865, 0.33827492792655534, 0.21043804676969746, 0.08652954989047223, 0.05031349465063838, 0.033228512699483875, 0.026453702536240672, 0.020001697935838815, 0.017208130277223413, 0.012756895784494755, 0.012128717960267196, 0.009847982890428484, 0.008106107839080234, 0.0071375937375207175, 0.005929360791317069, 0.005442994486075708, 0.004556667549655857, 0.004090757268769537, 0.003781315937516005, 0.003205266110410305, 0.0026192983566503945, 0.0023404878254806, 0.002203635168640111, 0.0019368744373233682, 0.0018004465546202686, 0.001317529560316012, 0.0009748233831851484, 0.0005412231181898121, 0.00044624498027299406, 1.5745086131971393e-09, 2.5185324970909257e-12, 5.956614297676051e-14]"
dimension,L64,4,full_hebbian,HHH,z,hebbian,sample_x_spatial_location,channel,0.4473359375,0.96875,0.03125,0.109375,0.4678924870096007,0.14285714285714285,1.0185098946747102,1.0092171320018515,0.015914217104292347,56,50,0.9999969173220506,0.8535,0.8154999999999999,6.444843441453527,3.219479531708491,0.10376099178733131,-0.04450806114795881,4,9,2.221792722285584,47.3469698800176,8.058622606415687,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 16.158712267404706, ""1"": 7.104987299556595, ""2"": 21.56874690635328, ""3"": 20.44460260209804, ""4"": 17.864435884911405, ""5"": 19.21292239056305, ""6"": 19.01371190703064, ""7"": 19.623559410309984, ""8"": 24.01183148614903, ""9"": 17.095494881630295}","[861.2233987462463, 1.7909614575660764, 1.1437446021262265, 0.8833101646199939, 0.7580788288795792, 0.5505122316435986, 0.4898052422771993, 0.3405360008515747, 0.2985945647172094, 0.2239322577459628, 0.19446737424503424, 0.15944002617602, 0.10043053590599292, 0.09856719950681996, 0.08466549688958463, 0.0695556839298319, 0.06626182989104791, 0.05974657336540697, 0.05804631315373705, 0.05148379939363538, 0.04552053429392916, 0.04012112520457972, 0.03630647078730653, 0.03476897317407392, 0.030155646198588838, 0.029053654355101623, 0.025340564546944187, 0.024624367617414926, 0.02189858805678705, 0.021558011475574554, 0.01889441315270639, 0.018303438592507163, 0.016223083022804233, 0.015541607120341229, 0.01434992750057192, 0.013039918160453018, 0.012813021338692297, 0.012484563416959072, 0.012225041626358346, 0.0111733768045264, 0.009779099813969775, 0.008566133075700371, 0.007790143111209865, 0.006303687290160348, 0.0059762594003567445, 0.005391050352432035, 0.005106864753807001, 0.0040055798195040996, 0.0034970740413528224, 0.0023043897094884233, 0.000952412351245987, 0.0009408994214562957, 0.000773003925616917, 8.601621311850815e-05, 3.6210458466298296e-07, 2.646126315007153e-07, 1.1674504302826433e-16, 7.325429625231297e-18, 2.983763257025697e-18, 1.1966909115420678e-18, 5.476581248765161e-19, 0.0, 0.0, 0.0]"
dimension,L64,4,hybrid_hhb,HHB,h1,hebbian,sample_x_spatial_location,channel,0.7935479910714286,1,0,1,0.6848225194094419,0.31619956223829465,1.3541053454197658,1.168406018069007,0.08463158408873536,16,50,0.8880677567794919,0.8855000000000001,0.8309999999999998,6.599092447820108,3.285979549375346,0.10842667940726447,-0.03217643588887254,4,9,2.397931415902541,47.144187146509786,8.126601480093624,"[2000, 16, 14, 14]","[2000, 3136]","[392000, 16]","{""0"": 17.628320275583828, ""1"": 7.2308013467532986, ""2"": 21.707054478910827, ""3"": 21.951067782546364, ""4"": 21.097088894615887, ""5"": 19.690421820558388, ""6"": 17.31972504270193, ""7"": 16.71764300714271, ""8"": 24.078874346631416, ""9"": 18.28105800172168}","[1.4655704370016869, 0.11567660326191535, 0.055082711855204976, 0.02505941810923173, 0.01848768989741119, 0.00946990661935313, 0.005137795222353075, 0.004741652960754893, 0.003593150113803327, 0.0031820374104726107, 0.0018693913610941168, 0.0015427868119141147, 0.0012389562804148123, 0.0007882511267234336, 0.0005627585259614154, 0.0003777719385002941]"
dimension,L64,4,hybrid_hhb,HHB,h2,hebbian,sample_x_spatial_location,channel,0.6641042729591837,1,0,0.21875,0.41551709769167083,0.25,1.0575765977345988,1.0284793685326417,0.03304926867920621,30,50,0.9888446296099573,0.8949999999999999,0.86,6.516316868167489,3.306866279796609,0.11002982221096547,-0.04198733558302593,4,9,2.41796087575484,47.06800295811281,8.136200516881788,"[2000, 32, 7, 7]","[2000, 1568]","[98000, 32]","{""0"": 17.388715121847415, ""1"": 6.658409259732762, ""2"": 21.554425360359538, ""3"": 20.692712781806517, ""4"": 20.355346843669977, ""5"": 18.80347754931272, ""6"": 16.164794485555078, ""7"": 15.76072572010218, ""8"": 23.981619119770397, ""9"": 17.57665813716327}","[30.675268905704865, 0.33827492792655534, 0.21043804676969746, 0.08652954989047223, 0.05031349465063838, 0.033228512699483875, 0.026453702536240672, 0.020001697935838815, 0.017208130277223413, 0.012756895784494755, 0.012128717960267196, 0.009847982890428484, 0.008106107839080234, 0.0071375937375207175, 0.005929360791317069, 0.005442994486075708, 0.004556667549655857, 0.004090757268769537, 0.003781315937516005, 0.003205266110410305, 0.0026192983566503945, 0.0023404878254806, 0.002203635168640111, 0.0019368744373233682, 0.0018004465546202686, 0.001317529560316012, 0.0009748233831851484, 0.0005412231181898121, 0.00044624498027299406, 1.5745086131971393e-09, 2.5185324970909257e-12, 5.956614297676051e-14]"
dimension,L64,4,hybrid_hhb,HHB,z,bp,sample_x_spatial_location,channel,0.3347421875,0.671875,0.328125,0.671875,0.8479969731734538,0.07235714285714286,10.325556901814611,3.8332946139805646,0.1613368265908533,43,50,0.9999997082632239,0.8825000000000001,0.9205,6.21656291980325,3.2722330808134523,0.10743696016418512,-0.020073672204040535,4,9,2.4288089941769515,47.17187926420322,8.072256185401743,"[2000, 64, 1, 1]","[2000, 64]","[2000, 64]","{""0"": 17.34207011220274, ""1"": 6.479550307352983, ""2"": 17.48958299598623, ""3"": 16.242620172325086, ""4"": 19.123986505502163, ""5"": 15.593361465859873, ""6"": 17.070347554685235, ""7"": 12.667838870573565, ""8"": 21.307738701375495, ""9"": 11.909967497710621}","[194.79262133704464, 62.33843237838264, 54.658914850946886, 48.10855520218497, 40.94716679660452, 29.76728663470894, 27.036623880548166, 24.636929921512916, 20.055100881698884, 19.391726257876506, 19.061637296903864, 16.559872769302302, 14.346021775140477, 13.033982783866762, 12.741379111654341, 11.730261082723723, 10.890283029504673, 9.965258807077209, 8.995326455452737, 8.732987265037574, 8.248179975245343, 7.624215002566497, 6.769594595366629, 6.4779578005091825, 6.064305795373523, 5.744853587425389, 5.273303859481818, 5.02197234408305, 4.565094504129868, 4.250149186054022, 4.123606024388026, 3.9400186755357183, 3.7042615874740457, 3.6090437588107855, 3.4355952894544903, 3.0540986109481234, 2.9925632522878547, 2.6924070277067695, 2.6510370663260105, 2.4454472986606692, 2.258437369771373, 2.075426017304149, 1.8855690673728223, 4.106950609167286e-15, 2.6110468385003863e-15, 1.945927766447791e-15, 1.56383334779495e-15, 1.0750630049387812e-15, 4.565462958972023e-16, 2.208677568244187e-16, 1.5942418260226156e-16, 3.4690234046335175e-31, 6.671374350921899e-32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
